Date,State,County,Latitude,Longitude,StateAbbr,county_fips,population,median_income,poverty_rate,file
2020-01-01,Pennsylvania,Greene County,39.85379,-80.2229,,,,,,2020 ACS 5yr
2020-01-01,Pennsylvania,Clinton County,41.2341,-77.63814,,,,,,2020 ACS 5yr
2020-01-01,Pennsylvania,Huntingdon County,40.41694,-77.98125,,,,,,2020 ACS 5yr
2020-01-01,Pennsylvania,Adams County,39.87151,-77.21795,PA,1.0,102627.0,68411.0,0.0794,2020 ACS 5yr
2020-01-01,Pennsylvania,Elk County,41.42521,-78.64909,,,,,,2020 ACS 5yr
2020-01-01,Pennsylvania,Potter County,41.74491,-77.89578,,,,,,2020 ACS 5yr
2020-01-01,Pennsylvania,Monroe County,41.05812,-75.3394,,,,,,2020 ACS 5yr
2020-01-01,Pennsylvania,Erie County,42.11628,-80.09888,PA,49.0,272046.0,52863.0,0.1549,2020 ACS 5yr
2020-01-01,Pennsylvania,Cameron County,41.43675,-78.20381,,,,,,2020 ACS 5yr
2020-01-01,Pennsylvania,Montgomery County,40.2109,-75.36736,,,,,,2020 ACS 5yr
2020-01-01,Pennsylvania,Lancaster County,40.04236,-76.24767,,,,,,2020 ACS 5yr
2020-01-01,Pennsylvania,Butler County,40.91176,-79.91298,PA,19.0,187798.0,72642.0,0.0744,2020 ACS 5yr
2020-01-01,Pennsylvania,,40.89651,-77.83875,,,,,,2020 ACS 5yr
2020-01-01,Pennsylvania,Carbon County,40.9182,-75.70884,,,,,,2020 ACS 5yr
2020-01-01,Pennsylvania,Blair County,40.48107,-78.34858,PA,13.0,122495.0,50856.0,0.1378,2020 ACS 5yr
2020-01-01,Pennsylvania,Lehigh County,40.61266,-75.59232,,,,,,2020 ACS 5yr
2020-01-01,Pennsylvania,Schuylkill County,40.70584,-76.21586,PA,107.0,141935.0,53703.0,0.1313,2020 ACS 5yr
2020-01-01,Pennsylvania,Cambria County,40.49521,-78.7137,,,,,,2020 ACS 5yr
2020-01-01,Pennsylvania,Forest County,41.51311,-79.23602,PA,53.0,7190.0,41225.0,0.167,2020 ACS 5yr
2020-01-01,Pennsylvania,Tioga County,41.77204,-77.25426,,,,,,2020 ACS 5yr
2020-01-01,Pennsylvania,Bradford County,41.78862,-76.51555,,,,,,2020 ACS 5yr
2020-01-01,Pennsylvania,Bedford County,40.00651,-78.49029,,,,,,2020 ACS 5yr
2020-01-01,Pennsylvania,Juniata County,40.53111,-77.40205,,,,,,2020 ACS 5yr
2020-01-01,Pennsylvania,Lackawanna County,41.43686,-75.60918,,,,,,2020 ACS 5yr
2020-01-01,Pennsylvania,Northumberland County,40.85199,-76.70927,PA,97.0,91234.0,49273.0,0.1307,2020 ACS 5yr
2020-01-01,Pennsylvania,Franklin County,39.9275,-77.72116,PA,55.0,154954.0,63420.0,0.0894,2020 ACS 5yr
2020-01-01,Pennsylvania,Dauphin County,40.41542,-76.77947,,,,,,2020 ACS 5yr
2020-01-01,Pennsylvania,Snyder County,40.76985,-77.07029,,,,,,2020 ACS 5yr
2020-01-01,Pennsylvania,Indiana County,40.65206,-79.08751,,,,,,2020 ACS 5yr
2020-01-01,Pennsylvania,Wayne County,41.64879,-75.30325,,,,,,2020 ACS 5yr
2020-01-01,Pennsylvania,Jefferson County,41.1282,-78.99952,,,,,,2020 ACS 5yr
2020-01-01,Pennsylvania,York County,39.91993,-76.72646,PA,133.0,447628.0,68940.0,0.0874,2020 ACS 5yr
2020-01-01,Pennsylvania,Crawford County,41.68469,-80.10625,,,,,,2020 ACS 5yr
2020-01-01,Pennsylvania,Delaware County,39.91673,-75.39899,,,,,,2020 ACS 5yr
2020-01-01,Pennsylvania,Wyoming County,41.51836,-76.01654,,,,,,2020 ACS 5yr
2020-01-01,Pennsylvania,Bucks County,40.33694,-75.1068,,,,,,2020 ACS 5yr
2020-01-01,Pennsylvania,McKean County,41.80775,-78.5689,PA,83.0,41021.0,49240.0,0.1623,2020 ACS 5yr
2020-01-01,Rhode Island,Kent County,41.67328,-71.57899,,,,,,2020 ACS 5yr
2020-01-01,Rhode Island,Newport County,41.35311,-71.20365,,,,,,2020 ACS 5yr
2020-01-01,Rhode Island,Washington County,41.34537,-71.6045,,,,,,2020 ACS 5yr
2020-01-01,Rhode Island,,41.48871,-71.45432,,,,,,2020 ACS 5yr
2020-01-01,Rhode Island,Providence County,41.87133,-71.57856,RI,7.0,636161.0,62323.0,0.1401,2020 ACS 5yr
2020-01-01,Rhode Island,Bristol County,41.70554,-71.28607,,,,,,2020 ACS 5yr
2020-01-01,South Carolina,Fairfield County,34.39519,-81.12117,SC,39.0,22406.0,43861.0,0.1853,2020 ACS 5yr
2020-01-01,South Carolina,Orangeburg County,33.43895,-80.8003,,,,,,2020 ACS 5yr
2020-01-01,South Carolina,Darlington County,34.3323,-79.95765,SC,31.0,66858.0,37141.0,0.2124,2020 ACS 5yr
2020-01-01,South Carolina,Laurens County,34.48356,-82.00596,SC,59.0,66990.0,44374.0,0.2039,2020 ACS 5yr
2020-01-01,South Carolina,Spartanburg County,34.93119,-81.99068,SC,83.0,313791.0,53757.0,0.1444,2020 ACS 5yr
2020-01-01,South Carolina,Calhoun County,33.67482,-80.78027,SC,17.0,14608.0,49844.0,0.1904,2020 ACS 5yr
2020-01-01,South Carolina,Greenville County,34.89439,-82.37078,SC,45.0,516126.0,62422.0,0.1124,2020 ACS 5yr
2020-01-01,South Carolina,Marlboro County,34.602,-79.67867,SC,69.0,26376.0,31528.0,0.2937,2020 ACS 5yr
2020-01-01,South Carolina,Lexington County,33.9023,-81.2722,SC,63.0,295033.0,62740.0,0.1178,2020 ACS 5yr
2020-01-01,South Carolina,Williamsburg County,33.62001,-79.72814,SC,89.0,30810.0,35681.0,0.2409,2020 ACS 5yr
2020-01-01,South Carolina,Saluda County,34.00613,-81.72694,SC,81.0,20292.0,43410.0,0.1836,2020 ACS 5yr
2020-01-01,South Carolina,Greenwood County,34.15376,-82.12589,SC,47.0,70672.0,41081.0,0.1944,2020 ACS 5yr
2020-01-01,South Carolina,Horry County,33.92129,-78.99656,SC,51.0,344186.0,51570.0,0.1431,2020 ACS 5yr
2020-01-01,South Carolina,York County,34.97475,-81.18449,SC,91.0,273887.0,68555.0,0.0953,2020 ACS 5yr
2020-01-01,South Carolina,Marion County,34.08009,-79.36253,SC,67.0,30954.0,30791.0,0.2294,2020 ACS 5yr
2020-01-01,South Carolina,Sumter County,33.91607,-80.38217,SC,85.0,106675.0,46570.0,0.1811,2020 ACS 5yr
2020-01-01,South Carolina,Dorchester County,33.07955,-80.40549,SC,35.0,161309.0,63501.0,0.1202,2020 ACS 5yr
2020-01-01,South Carolina,Hampton County,32.77631,-81.14071,SC,49.0,19223.0,38178.0,0.1794,2020 ACS 5yr
2020-01-01,South Carolina,Dillon County,34.39157,-79.37888,SC,33.0,30473.0,36429.0,0.302,2020 ACS 5yr
2020-01-01,South Carolina,Chesterfield County,34.63971,-80.15865,SC,25.0,45833.0,41937.0,0.2117,2020 ACS 5yr
2020-01-01,South Carolina,,33.90385,-80.89377,SC,,,,,2020 ACS 5yr
2020-01-01,South Carolina,Newberry County,34.28979,-81.60006,SC,71.0,38329.0,46038.0,0.1745,2020 ACS 5yr
2020-01-01,South Carolina,Berkeley County,33.1977,-79.95097,SC,15.0,222103.0,65443.0,0.119,2020 ACS 5yr
2020-01-01,South Carolina,Abbeville County,34.22255,-82.45868,SC,1.0,24582.0,43090.0,0.1772,2020 ACS 5yr
2020-01-01,South Carolina,Lee County,34.16329,-80.25444,SC,61.0,17144.0,32851.0,0.2575,2020 ACS 5yr
2020-01-01,South Carolina,Lancaster County,34.68689,-80.70541,SC,57.0,95378.0,65421.0,0.1317,2020 ACS 5yr
2020-01-01,South Carolina,Cherokee County,35.04736,-81.61972,SC,21.0,57110.0,37787.0,0.1791,2020 ACS 5yr
2020-01-01,South Carolina,Oconee County,34.75344,-83.0658,SC,73.0,78314.0,49691.0,0.153,2020 ACS 5yr
2020-01-01,South Carolina,Georgetown County,33.43398,-79.33234,SC,43.0,62150.0,52488.0,0.1614,2020 ACS 5yr
2020-01-01,South Carolina,Barnwell County,33.26609,-81.435,SC,11.0,21170.0,37572.0,0.2784,2020 ACS 5yr
2020-01-01,South Carolina,McCormick County,33.8996,-82.31002,SC,65.0,9495.0,47402.0,0.1527,2020 ACS 5yr
2020-01-01,South Carolina,Aiken County,33.54437,-81.63487,SC,3.0,169947.0,53385.0,0.1381,2020 ACS 5yr
2020-01-01,South Carolina,Beaufort County,32.3831,-80.7231,SC,13.0,189732.0,71430.0,0.0932,2020 ACS 5yr
2020-01-01,South Carolina,Union County,34.68861,-81.61971,SC,87.0,27325.0,41117.0,0.1986,2020 ACS 5yr
2020-01-01,South Carolina,Anderson County,34.51903,-82.63782,SC,7.0,200183.0,53598.0,0.1359,2020 ACS 5yr
2020-01-01,South Carolina,Richland County,34.02182,-80.9028,SC,79.0,414660.0,54441.0,0.1654,2020 ACS 5yr
2020-01-01,South Carolina,Richland County,34.02182,-80.9028,SC,79.0,414660.0,54441.0,0.1654,2020 ACS 5yr
2020-01-01,South Carolina,Edgefield County,33.77235,-81.96661,SC,37.0,27021.0,52491.0,0.1518,2020 ACS 5yr
2020-01-01,South Carolina,Bamberg County,33.21472,-81.05419,SC,9.0,14236.0,42830.0,0.2097,2020 ACS 5yr
2020-01-01,South Carolina,Clarendon County,33.6658,-80.21637,SC,27.0,33865.0,43881.0,0.2165,2020 ACS 5yr
2020-01-01,South Carolina,Pickens County,34.88765,-82.72525,SC,77.0,125381.0,51032.0,0.164,2020 ACS 5yr
2020-01-01,South Carolina,Colleton County,32.85818,-80.66312,SC,29.0,37624.0,36748.0,0.1993,2020 ACS 5yr
2020-01-01,South Carolina,Florence County,34.02439,-79.70273,SC,41.0,138237.0,49645.0,0.1744,2020 ACS 5yr
2020-01-01,South Carolina,Chester County,34.69209,-81.15921,SC,23.0,32260.0,43985.0,0.1849,2020 ACS 5yr
2020-01-01,South Carolina,Allendale County,32.98807,-81.35815,SC,5.0,8789.0,26074.0,0.2796,2020 ACS 5yr
2020-01-01,South Carolina,Charleston County,32.83784,-79.94106,SC,19.0,407543.0,67182.0,0.1284,2020 ACS 5yr
2020-01-01,South Carolina,Kershaw County,34.33892,-80.59029,,,,,,2020 ACS 5yr
2020-01-01,South Carolina,Jasper County,32.4362,-81.03137,SC,53.0,29558.0,45924.0,0.1912,2020 ACS 5yr
2020-01-01,South Dakota,Grant County,45.17194,-96.7677,SD,51.0,7125.0,65327.0,0.0862,2020 ACS 5yr
2020-01-01,South Dakota,Davison County,43.67473,-98.14596,SD,35.0,19890.0,48267.0,0.1302,2020 ACS 5yr
2020-01-01,South Dakota,Todd County,43.19336,-100.7184,SD,121.0,10308.0,24102.0,0.5887,2020 ACS 5yr
2020-01-01,South Dakota,Stanley County,44.41256,-100.7363,SD,117.0,3058.0,71602.0,0.0257,2020 ACS 5yr
2020-01-01,South Dakota,Gregory County,43.19248,-99.1865,SD,53.0,4193.0,44706.0,0.1379,2020 ACS 5yr
2020-01-01,South Dakota,Buffalo County,44.07619,-99.20531,SD,17.0,2005.0,35000.0,0.3734,2020 ACS 5yr
2020-01-01,South Dakota,Charles Mix County,43.20775,-98.58817,SD,23.0,9324.0,52348.0,0.2078,2020 ACS 5yr
2020-01-01,South Dakota,Jerauld County,44.06633,-98.62973,SD,73.0,2009.0,49265.0,0.0855,2020 ACS 5yr
2020-01-01,South Dakota,Lyman County,43.8956,-99.84689,SD,85.0,3831.0,54484.0,0.2295,2020 ACS 5yr
2020-01-01,South Dakota,Sanborn County,44.02345,-98.09134,SD,111.0,2372.0,55398.0,0.1037,2020 ACS 5yr
2020-01-01,South Dakota,Butte County,44.90585,-103.5081,SD,19.0,10295.0,49353.0,0.0997,2020 ACS 5yr
2020-01-01,South Dakota,Spink County,44.93804,-98.34619,SD,115.0,6438.0,62125.0,0.0784,2020 ACS 5yr
2020-01-01,South Dakota,Fall River County,43.23938,-103.5275,SD,47.0,6721.0,51383.0,0.159,2020 ACS 5yr
2020-01-01,South Dakota,,44.43615,-100.2305,SD,,,,,2020 ACS 5yr
2020-01-01,South Dakota,Union County,42.83212,-96.65607,SD,127.0,15659.0,74006.0,0.0826,2020 ACS 5yr
2020-01-01,South Dakota,Tripp County,43.34591,-99.88401,SD,123.0,5448.0,54054.0,0.1958,2020 ACS 5yr
2020-01-01,South Dakota,Hughes County,44.38913,-99.99632,SD,65.0,17560.0,69575.0,0.1179,2020 ACS 5yr
2020-01-01,South Dakota,McPherson County,45.76636,-99.22144,SD,89.0,2316.0,51379.0,0.1057,2020 ACS 5yr
2020-01-01,South Dakota,Jackson County,43.69423,-101.6281,SD,71.0,3296.0,24549.0,0.4212,2020 ACS 5yr
2020-01-01,South Dakota,McCook County,43.6743,-97.36842,SD,87.0,5543.0,66208.0,0.092,2020 ACS 5yr
2020-01-01,South Dakota,Oglala Lakota County,43.33559,-102.5516,SD,,,,,2020 ACS 5yr
2020-01-01,South Dakota,Faulk County,45.07101,-99.14524,SD,49.0,2315.0,49423.0,0.2356,2020 ACS 5yr
2020-01-01,South Dakota,Roberts County,45.62967,-96.94607,SD,109.0,10310.0,50877.0,0.2002,2020 ACS 5yr
2020-01-01,South Dakota,Brown County,45.58974,-98.35159,SD,13.0,38988.0,61816.0,0.0944,2020 ACS 5yr
2020-01-01,South Dakota,Hyde County,44.54745,-99.48717,SD,69.0,1446.0,59844.0,0.0505,2020 ACS 5yr
2020-01-01,South Dakota,Hutchinson County,43.33483,-97.75439,SD,67.0,7308.0,61290.0,0.0963,2020 ACS 5yr
2020-01-01,South Dakota,Beadle County,44.41449,-98.27811,SD,5.0,18338.0,53461.0,0.1417,2020 ACS 5yr
2020-01-01,South Dakota,Brule County,43.71804,-99.08015,SD,15.0,5233.0,57181.0,0.1515,2020 ACS 5yr
2020-01-01,South Dakota,Kingsbury County,44.36958,-97.4915,SD,77.0,4936.0,61316.0,0.0929,2020 ACS 5yr
2020-01-01,South Dakota,Brookings County,44.36968,-96.79048,SD,11.0,35115.0,57471.0,0.1375,2020 ACS 5yr
2020-01-01,South Dakota,Hand County,44.54776,-99.00495,SD,59.0,3064.0,58333.0,0.092,2020 ACS 5yr
2020-01-01,South Dakota,Hamlin County,44.67376,-97.18833,SD,57.0,6104.0,67626.0,0.0779,2020 ACS 5yr
2020-01-01,South Dakota,Walworth County,45.42994,-100.0315,SD,129.0,5431.0,51481.0,0.1223,2020 ACS 5yr
2020-01-01,South Dakota,Lake County,44.02203,-97.12936,SD,79.0,12747.0,63165.0,0.1111,2020 ACS 5yr
2020-01-01,South Dakota,Codington County,44.97785,-97.18856,SD,29.0,28133.0,57885.0,0.1325,2020 ACS 5yr
2020-01-01,South Dakota,Moody County,44.022,-96.67088,SD,101.0,6508.0,61894.0,0.1124,2020 ACS 5yr
2020-01-01,South Dakota,Lawrence County,44.35868,-103.7922,SD,81.0,25806.0,52146.0,0.122,2020 ACS 5yr
2020-01-01,South Dakota,Ziebach County,44.98071,-101.6662,SD,137.0,2767.0,36615.0,0.4289,2020 ACS 5yr
2020-01-01,South Dakota,Marshall County,45.75869,-97.59846,SD,91.0,4881.0,68056.0,0.0566,2020 ACS 5yr
2020-01-01,South Dakota,Lincoln County,43.27892,-96.72181,SD,83.0,58887.0,84260.0,0.0499,2020 ACS 5yr
2020-01-01,South Dakota,Douglas County,43.38694,-98.36618,SD,43.0,2913.0,61793.0,0.0801,2020 ACS 5yr
2020-01-01,South Dakota,Clay County,42.91464,-96.97556,,,,,,2020 ACS 5yr
2020-01-01,South Dakota,Dewey County,45.15674,-100.8718,SD,41.0,5841.0,45859.0,0.3503,2020 ACS 5yr
2020-01-01,South Dakota,Pennington County,44.00374,-102.8239,,,,,,2020 ACS 5yr
2020-01-01,South Dakota,Miner County,44.02193,-97.61021,SD,97.0,2213.0,53135.0,0.1136,2020 ACS 5yr
2020-01-01,South Dakota,Yankton County,43.00969,-97.39505,SD,135.0,22746.0,61878.0,0.0995,2020 ACS 5yr
2020-01-01,South Dakota,Hanson County,43.6748,-97.78728,SD,61.0,3423.0,63750.0,0.1208,2020 ACS 5yr
2020-01-01,South Dakota,Bon Homme County,42.98826,-97.8844,SD,9.0,6914.0,50195.0,0.1376,2020 ACS 5yr
2020-01-01,South Dakota,Minnehaha County,43.67418,-96.79143,SD,99.0,191682.0,63699.0,0.0914,2020 ACS 5yr
2020-01-01,South Dakota,Clark County,44.85827,-97.72947,SD,25.0,3715.0,50709.0,0.0633,2020 ACS 5yr
2020-01-01,South Dakota,Day County,45.36716,-97.60736,SD,37.0,5452.0,46753.0,0.1498,2020 ACS 5yr
2020-01-01,South Dakota,Sully County,44.71556,-100.1323,SD,119.0,1278.0,60508.0,0.1055,2020 ACS 5yr
2020-01-01,South Dakota,Edmunds County,45.41879,-99.21529,SD,45.0,3876.0,64896.0,0.0564,2020 ACS 5yr
2020-01-01,South Dakota,Meade County,44.56677,-102.717,SD,93.0,28149.0,62275.0,0.0635,2020 ACS 5yr
2020-01-01,South Dakota,Turner County,43.31088,-97.14865,SD,125.0,8325.0,63062.0,0.0937,2020 ACS 5yr
2020-01-01,South Dakota,Deuel County,44.76002,-96.66795,SD,39.0,4309.0,67396.0,0.0502,2020 ACS 5yr
2020-01-01,South Dakota,Deuel County,44.76002,-96.66795,SD,39.0,4309.0,67396.0,0.0502,2020 ACS 5yr
2020-01-01,South Dakota,Corson County,45.70852,-101.1969,,,,,,2020 ACS 5yr
2020-01-01,South Dakota,Clark County,44.8583,-97.7295,SD,25.0,3715.0,50709.0,0.0633,2020 ACS 5yr
2020-01-01,South Dakota,Aurora County,43.71803,-98.56157,SD,3.0,2757.0,65132.0,0.0547,2020 ACS 5yr
2020-01-01,Tennessee,Greene County,36.17534,-82.84594,TN,59.0,69077.0,43150.0,0.1695,2020 ACS 5yr
2020-01-01,Tennessee,Marshall County,35.46883,-86.7651,TN,117.0,33708.0,55299.0,0.1622,2020 ACS 5yr
2020-01-01,Tennessee,Obion County,36.35824,-89.14865,TN,131.0,30343.0,39985.0,0.1907,2020 ACS 5yr
2020-01-01,Tennessee,White County,35.92667,-85.45563,TN,185.0,27087.0,44282.0,0.1478,2020 ACS 5yr
2020-01-01,Tennessee,Williamson County,35.89383,-86.89864,TN,187.0,232380.0,111196.0,0.0465,2020 ACS 5yr
2020-01-01,Tennessee,De Kalb County,35.97997,-85.8327,,,,,,2020 ACS 5yr
2020-01-01,Tennessee,Gibson County,35.99652,-88.93264,TN,53.0,49193.0,45557.0,0.1541,2020 ACS 5yr
2020-01-01,Tennessee,McNairy County,35.17551,-88.56367,TN,109.0,25814.0,40327.0,0.1847,2020 ACS 5yr
2020-01-01,Tennessee,Jackson County,36.3593,-85.67329,TN,87.0,11767.0,35880.0,0.1604,2020 ACS 5yr
2020-01-01,Tennessee,McMinn County,35.42479,-84.61745,TN,107.0,53392.0,46872.0,0.1632,2020 ACS 5yr
2020-01-01,Tennessee,Fayette County,35.19698,-89.41433,TN,47.0,40612.0,63618.0,0.1204,2020 ACS 5yr
2020-01-01,Tennessee,Perry County,35.64266,-87.85896,TN,135.0,8020.0,48716.0,0.2361,2020 ACS 5yr
2020-01-01,Tennessee,Madison County,35.60809,-88.83844,TN,113.0,97838.0,48396.0,0.1967,2020 ACS 5yr
2020-01-01,Tennessee,Dickson County,36.14906,-87.3566,,,,,,2020 ACS 5yr
2020-01-01,Tennessee,Hawkins County,36.4411,-82.94465,TN,73.0,56735.0,45318.0,0.1767,2020 ACS 5yr
2020-01-01,Tennessee,Cheatham County,36.26137,-87.08723,TN,21.0,40539.0,63988.0,0.1073,2020 ACS 5yr
2020-01-01,Tennessee,Bedford County,35.51381,-86.45892,TN,3.0,48937.0,52973.0,0.1382,2020 ACS 5yr
2020-01-01,Tennessee,Van buren County,35.69602,-85.45258,,,,,,2020 ACS 5yr
2020-01-01,Tennessee,Warren County,35.67873,-85.77854,TN,177.0,40971.0,42668.0,0.2019,2020 ACS 5yr
2020-01-01,Tennessee,Smith County,36.29463,-85.98306,TN,159.0,19926.0,48611.0,0.1475,2020 ACS 5yr
2020-01-01,Tennessee,Robertson County,36.52543,-86.87055,TN,147.0,70982.0,66088.0,0.1122,2020 ACS 5yr
2020-01-01,Tennessee,Anderson County,36.1185,-84.19852,,,,,,2020 ACS 5yr
2020-01-01,Tennessee,Polk County,35.11986,-84.52331,,,,,,2020 ACS 5yr
2020-01-01,Tennessee,Washington County,36.29304,-82.49751,TN,179.0,128874.0,48923.0,0.1517,2020 ACS 5yr
2020-01-01,Tennessee,Hancock County,36.52361,-83.22176,TN,67.0,6568.0,28234.0,0.3111,2020 ACS 5yr
2020-01-01,Tennessee,Wayne County,35.23988,-87.78806,TN,181.0,16638.0,42206.0,0.1614,2020 ACS 5yr
2020-01-01,Tennessee,Crockett County,35.8134,-89.13956,TN,33.0,14310.0,47581.0,0.1595,2020 ACS 5yr
2020-01-01,Tennessee,Coffee County,35.49058,-86.07481,TN,31.0,56024.0,51030.0,0.1445,2020 ACS 5yr
2020-01-01,Tennessee,Humphreys County,36.04078,-87.77558,TN,85.0,18528.0,48411.0,0.1551,2020 ACS 5yr
2020-01-01,Tennessee,,35.843,-86.34305,TN,,,,,2020 ACS 5yr
2020-01-01,Tennessee,Loudon County,35.73515,-84.31144,TN,105.0,53169.0,61664.0,0.1217,2020 ACS 5yr
2020-01-01,Tennessee,Cannon County,35.80872,-86.06163,TN,15.0,14374.0,52518.0,0.1651,2020 ACS 5yr
2020-01-01,Tennessee,Sumner County,36.46946,-86.46033,,,,,,2020 ACS 5yr
2020-01-01,Tennessee,Haywood County,35.58313,-89.28381,TN,75.0,17391.0,38994.0,0.1796,2020 ACS 5yr
2020-01-01,Tennessee,Benton County,36.06976,-88.06828,TN,5.0,16133.0,39019.0,0.1703,2020 ACS 5yr
2020-01-01,Tennessee,Jefferson County,36.05101,-83.44634,TN,89.0,54162.0,51899.0,0.1307,2020 ACS 5yr
2020-01-01,Tennessee,Bradley County,35.15406,-84.85957,,,,,,2020 ACS 5yr
2020-01-01,Tennessee,Moore County,35.28454,-86.3587,,,,,,2020 ACS 5yr
2020-01-01,Tennessee,Blount County,35.6872,-83.92548,TN,9.0,131641.0,60301.0,0.0975,2020 ACS 5yr
2020-01-01,Tennessee,Henry County,36.33184,-88.30102,TN,79.0,32251.0,41037.0,0.2073,2020 ACS 5yr
2020-01-01,Tennessee,Houston County,36.28588,-87.71705,TN,83.0,8201.0,43521.0,0.1483,2020 ACS 5yr
2020-01-01,Tennessee,Lauderdale County,35.76041,-89.63112,,,,,,2020 ACS 5yr
2020-01-01,Tennessee,Cocke County,35.92551,-83.12114,TN,29.0,35797.0,38530.0,0.2069,2020 ACS 5yr
2020-01-01,Tennessee,Tipton County,35.49707,-89.75778,TN,167.0,61562.0,62474.0,0.1162,2020 ACS 5yr
2020-01-01,Tennessee,Smith County,36.25057,-85.9567,TN,159.0,19926.0,48611.0,0.1475,2020 ACS 5yr
2020-01-01,Tennessee,Campbell County,36.40346,-84.14936,,,,,,2020 ACS 5yr
2020-01-01,Tennessee,Hardin County,35.19866,-88.18456,TN,71.0,25665.0,42285.0,0.1736,2020 ACS 5yr
2020-01-01,Tennessee,Carter County,36.29276,-82.12739,TN,19.0,56452.0,40820.0,0.1906,2020 ACS 5yr
2020-01-01,Tennessee,Trousdale County,36.39205,-86.15668,,,,,,2020 ACS 5yr
2020-01-01,Tennessee,Morgan County,36.13499,-84.6492,,,,,,2020 ACS 5yr
2020-01-01,Tennessee,Decatur County,35.60287,-88.10874,,,,,,2020 ACS 5yr
2020-01-01,Tennessee,Rhea County,35.60869,-84.92454,,,,,,2020 ACS 5yr
2020-01-01,Tennessee,Dyer County,36.05869,-89.41602,TN,45.0,37201.0,45042.0,0.1827,2020 ACS 5yr
2020-01-01,Tennessee,Rutherford County,35.84274,-86.41676,TN,149.0,324139.0,68718.0,0.1034,2020 ACS 5yr
2020-01-01,Tennessee,Sequatchie County,35.37117,-85.41071,TN,153.0,14936.0,44217.0,0.2162,2020 ACS 5yr
2020-01-01,Tennessee,Meigs County,35.5128,-84.81343,TN,121.0,12237.0,50733.0,0.1545,2020 ACS 5yr
2020-01-01,Tennessee,Anderson County,36.1185,-84.19851,,,,,,2020 ACS 5yr
2020-01-01,Tennessee,Decatur County,35.64962,-88.12715,TN,39.0,11663.0,40389.0,0.1867,2020 ACS 5yr
2020-01-01,Tennessee,Cumberland County,35.95038,-84.99834,TN,35.0,60016.0,49423.0,0.1254,2020 ACS 5yr
2020-01-01,Tennessee,Giles County,35.20212,-87.03474,TN,55.0,29403.0,49815.0,0.1317,2020 ACS 5yr
2020-01-01,Tennessee,Maury County,35.61698,-87.07703,TN,119.0,94615.0,60567.0,0.0902,2020 ACS 5yr
2020-01-01,Tennessee,Hamilton County,35.18092,-85.16469,TN,65.0,364718.0,56606.0,0.1257,2020 ACS 5yr
2020-01-01,Tennessee,Wilson County,36.15495,-86.29769,,,,,,2020 ACS 5yr
2020-01-01,Tennessee,Putnam County,36.14082,-85.49519,TN,141.0,78542.0,45160.0,0.1776,2020 ACS 5yr
2020-01-01,Tennessee,Pickett County,36.55843,-85.07479,TN,137.0,5068.0,43125.0,0.1934,2020 ACS 5yr
2020-01-01,Tennessee,Knox County,35.99332,-83.9371,TN,93.0,466184.0,59250.0,0.132,2020 ACS 5yr
2020-01-01,Tennessee,Clay County,36.55116,-85.54375,TN,27.0,7640.0,32064.0,0.2591,2020 ACS 5yr
2020-01-01,Tennessee,Hickman County,35.80328,-87.47331,,,,,,2020 ACS 5yr
2020-01-01,Tennessee,Lawrence County,35.2173,-87.39561,TN,99.0,43780.0,43734.0,0.1669,2020 ACS 5yr
2020-01-01,Tennessee,Marion County,35.12937,-85.62275,TN,115.0,28639.0,50059.0,0.1659,2020 ACS 5yr
2020-01-01,Tennessee,Fentress County,36.38044,-84.93243,TN,49.0,18405.0,40203.0,0.1868,2020 ACS 5yr
2020-01-01,Tennessee,Union County,36.28791,-83.83741,TN,173.0,19678.0,45143.0,0.1884,2020 ACS 5yr
2020-01-01,Tennessee,Chester County,35.42175,-88.61353,TN,23.0,17260.0,53336.0,0.1332,2020 ACS 5yr
2020-01-01,Tennessee,Sullivan County,36.5128,-82.3045,TN,163.0,157707.0,47438.0,0.1552,2020 ACS 5yr
2020-01-01,Tennessee,Lake County,36.33501,-89.49335,TN,95.0,7273.0,34230.0,0.3102,2020 ACS 5yr
2020-01-01,Tennessee,Hardeman County,35.2068,-88.99311,TN,69.0,25247.0,39636.0,0.1818,2020 ACS 5yr
2020-01-01,Tennessee,Carroll County,35.9731,-88.45022,TN,17.0,27841.0,42877.0,0.1678,2020 ACS 5yr
2020-01-01,Tennessee,Claiborne County,36.48586,-83.66051,TN,25.0,31827.0,37954.0,0.2315,2020 ACS 5yr
2020-01-01,Tennessee,Lewis County,35.52729,-87.4932,TN,101.0,12131.0,36977.0,0.2027,2020 ACS 5yr
2020-01-01,Tennessee,Macon County,36.53209,-86.00729,,,,,,2020 ACS 5yr
2020-01-01,Tennessee,Overton County,36.34498,-85.28815,TN,133.0,22171.0,36478.0,0.1923,2020 ACS 5yr
2020-01-01,Tennessee,Lincoln County,35.1405,-86.58888,TN,103.0,34158.0,53923.0,0.1171,2020 ACS 5yr
2020-01-01,Tennessee,Franklin County,35.15501,-86.09278,TN,51.0,41999.0,47777.0,0.1545,2020 ACS 5yr
2020-01-01,Tennessee,Hamblen County,36.21721,-83.26677,TN,63.0,64479.0,43151.0,0.1695,2020 ACS 5yr
2020-01-01,Tennessee,Shelby County,35.18416,-89.89518,TN,157.0,936611.0,52092.0,0.1897,2020 ACS 5yr
