Date,MRNA,PFE,BNTX,ABT,AMZN,ZM,PTON,DAL,UAL,MAR,HLT,CCL,RCL,M,KSS
2022-08-25,142.0500030517578,42.1181640625,148.55999755859375,100.31056213378906,137.27999877929688,85.72000122070312,11.010000228881836,33.382537841796875,38.27000045776367,158.63392639160156,134.93154907226562,10.539999961853027,43.76249694824219,17.033842086791992,24.01444435119629
2022-08-26,136.6999969482422,41.16853332519531,142.60000610351562,96.53080749511719,130.75,81.41000366210938,10.609999656677246,32.095943450927734,36.56999969482422,152.80230712890625,129.98367309570312,9.970000267028809,41.957244873046875,16.515501022338867,23.493078231811523
2022-08-29,137.25999450683594,40.649749755859375,144.6300048828125,96.47396087646484,129.7899932861328,81.0,10.470000267028809,31.45755958557129,36.02000045776367,151.8563690185547,128.37734985351562,9.829999923706055,41.84813690185547,16.140148162841797,22.18966293334961
2022-08-30,135.92999267578125,40.31561279296875,147.0800018310547,96.81498718261719,128.72999572753906,81.41999816894531,9.579999923706055,31.153100967407227,35.939998626708984,149.53541564941406,125.7596206665039,9.770000457763672,41.40178680419922,15.916723251342773,22.18966293334961
2022-08-31,132.27000427246094,39.77045440673828,144.63999938964844,97.24127960205078,126.7699966430664,80.4000015258789,10.1899995803833,30.51471519470215,35.0099983215332,149.92550659179688,126.28514862060547,9.460000038146973,40.51899719238281,15.478813171386719,22.450347900390625
2022-09-01,138.9499969482422,41.00146484375,147.80999755859375,99.31587219238281,127.81999969482422,81.13999938964844,10.279999732971191,30.53436279296875,35.18000030517578,150.13026428222656,126.59252166748047,9.350000381469727,40.58842468261719,15.246451377868652,22.410850524902344
2022-09-02,138.57000732421875,40.183719635009766,147.89999389648438,97.09918212890625,127.51000213623047,80.79000091552734,9.4399995803833,30.387042999267578,35.310001373291016,150.40333557128906,126.4140396118164,9.369999885559082,40.667781829833984,15.282200813293457,23.674768447875977
2022-09-06,130.0800018310547,40.23647689819336,138.5800018310547,97.2981185913086,126.11000061035156,80.0199966430664,8.6899995803833,30.63257598876953,36.58000183105469,148.58946228027344,125.79928588867188,9.4399995803833,41.49105453491211,15.040903091430664,22.7268123626709
2022-09-07,134.89999389648438,40.56181716918945,144.11000061035156,99.18325805664062,129.47999572753906,81.0199966430664,8.970000267028809,31.653989791870117,38.599998474121094,153.68971252441406,130.07289123535156,9.819999694824219,43.43517303466797,15.52349853515625,23.7872371673584
2022-09-08,141.27999877929688,41.39714813232422,147.1999969482422,101.35259246826172,129.82000732421875,80.2300033569336,9.100000381469727,31.54595375061035,38.880001068115234,155.4450225830078,131.8477783203125,10.079999923706055,44.794071197509766,15.711177825927734,24.124643325805664
2022-09-09,142.27999877929688,42.0654182434082,150.91000366210938,102.76408386230469,133.27000427246094,82.62000274658203,10.3100004196167,32.07630157470703,39.2599983215332,158.3316192626953,134.7629852294922,10.399999618530273,46.85721969604492,16.274200439453125,24.67091941833496
2022-09-12,140.32000732421875,41.99506378173828,148.27000427246094,103.53141784667969,136.4499969482422,84.08000183105469,11.050000190734863,32.55754852294922,39.220001220703125,159.71636962890625,135.49673461914062,10.600000381469727,47.65073776245117,16.399320602416992,24.831592559814453
2022-09-13,131.3000030517578,40.61457443237305,141.0500030517578,100.26319885253906,126.81999969482422,78.86000061035156,9.90999984741211,31.172740936279297,37.790000915527344,153.9627685546875,129.35899353027344,10.239999771118164,46.063697814941406,15.309009552001953,23.120452880859375
2022-09-14,139.39999389648438,40.57939910888672,146.5500030517578,100.20634460449219,128.5500030517578,79.58999633789062,10.229999542236328,32.07630157470703,38.43000030517578,158.50711059570312,133.6920928955078,10.569999694824219,48.54344177246094,14.955419540405273,23.040119171142578
2022-09-15,135.86000061035156,40.394752502441406,144.13999938964844,99.52428436279297,126.27999877929688,80.20999908447266,10.680000305175781,32.685218811035156,38.900001525878906,158.47789001464844,134.09864807128906,10.920000076293945,50.418128967285156,15.027583122253418,23.040119171142578
2022-09-16,137.74000549316406,40.4738883972168,145.75999450683594,98.52014923095703,123.52999877929688,78.68000030517578,9.739999771118164,31.536134719848633,37.47999954223633,151.0762176513672,129.6960906982422,10.760000228881836,50.03128433227539,15.07268238067627,23.08831787109375
2022-09-19,127.9000015258789,39.95510482788086,133.22000122070312,98.60539245605469,124.66000366210938,78.31999969482422,9.920000076293945,32.35129165649414,38.70000076293945,153.45567321777344,131.1834716796875,10.779999732971191,50.318939208984375,15.3162260055542,23.562297821044922
2022-09-20,129.7050018310547,39.3659782409668,133.4600067138672,96.919189453125,122.19000244140625,77.08999633789062,9.649999618530273,32.164695739746094,38.16999816894531,153.1143341064453,130.5686798095703,10.420000076293945,49.0889892578125,14.928359031677246,22.74287986755371
2022-09-21,125.76000213623047,38.61857604980469,128.24000549316406,95.34666442871094,118.54000091552734,75.94000244140625,9.050000190734863,30.603111267089844,36.119998931884766,144.4936981201172,123.57818603515625,9.710000038146973,46.381103515625,14.838160514831543,22.413503646850586
2022-09-22,124.31999969482422,39.190120697021484,130.0,95.7445297241211,117.30999755859375,74.54000091552734,8.59000015258789,29.424556732177734,34.45000076293945,136.63365173339844,118.41214752197266,9.640000343322754,46.619163513183594,14.242827415466309,21.63425064086914
2022-09-23,123.63999938964844,38.7592658996582,128.35000610351562,95.37507629394531,113.77999877929688,74.44999694824219,8.510000228881836,28.50135612487793,33.06999969482422,134.0689239501953,117.33135986328125,8.949999809265137,44.060062408447266,14.1796875,21.12813949584961
2022-09-26,119.69000244140625,38.53944778442383,127.6500015258789,94.579345703125,115.1500015258789,73.33000183105469,8.220000267028809,27.519229888916016,31.899999618530273,132.84017944335938,116.48854064941406,8.899999618530273,43.68314743041992,13.719658851623535,20.517595291137695
2022-09-27,122.2300033569336,38.76805877685547,130.3000030517578,93.14891815185547,114.41000366210938,74.26000213623047,8.199999809265137,27.990650177001953,32.83000183105469,135.2391357421875,117.17269134521484,9.220000267028809,45.38920593261719,14.269887924194336,20.646133422851562
2022-09-28,122.1500015258789,39.067020416259766,133.7899932861328,93.51834869384766,118.01000213623047,75.88999938964844,8.239999771118164,28.96295738220215,33.91999816894531,140.2516326904297,122.62628936767578,9.829999923706055,47.00600051879883,14.910318374633789,21.280778884887695
